call_number,IT01V_packetsRecieved_ellen,IT01V_packetsRecieved_aadya,IT01V_packetsLost_ellen,IT01V_packetsLost_aadya,IT01V_frameWidth_ellen,IT01V_frameWidth_aadya,IT01V_frameHeight_ellen,IT01V_frameHeight_aadya,IT01V_totalFreezesDuration_ellen,IT01V_totalFreezesDuration_aadya,IT01V_framesPerSecond_ellen,IT01V_framesPerSecond_aadya,IT01V_bytesReceived_in_bits_s_ellen,IT01V_bytesReceived_in_bits_s_aadya,IT01V_totalProcessingDelay_ellen,IT01V_totalProcessingDelay_aadya,IT01V_jitter_ellen,IT01V_jitter_aadya,IT01V_jitterBufferDelay_emissions_ellen,IT01V_jitterBufferDelay_emissions_aadya,IT01A_bytesReceived_in_bits_s_ellen,IT01A_bytesReceived_in_bits_s_aadya,IT01A_jitterBufferDelay_emissions_ellen,IT01A_jitterBufferDelay_emissions_aadya,OT01V_packetsSent_s_ellen,OT01V_packetsSent_s_aadya,OT01V_bytesSent_in_bits_s_ellen,OT01V_bytesSent_in_bits_s_aadya,OT01V_frameWidth_ellen,OT01V_frameWidth_aadya,OT01V_framesPerSecond_ellen,OT01V_framesPerSecond_aadya,OT01V_totalPacketSendDelay_ellen,OT01V_totalPacketSendDelay_aadya,OT01V_totalPacketSendDelay_packetsSent_in_ms_ellen,OT01V_totalPacketSendDelay_packetsSent_in_ms_aadya,RIV_roundTripTime_ellen,RIV_roundTripTime_aadya,RIV_fractionLost_ellen,RIV_fractionLost_aadya,RIA_fractionLost_ellen,RIA_fractionLost_aadya,RIA_roundTripTime_ellen,RIA_roundTripTime_aadya,ROA_roundTripTime_ellen,ROA_roundTripTime_aadya,AP_totalPlayoutDelay_ellen,AP_totalPlayoutDelay_aadya
173,159.2024997081621,160.9596286942038,0.0,0.0,1280.0,1280.0,720.0,720.0,0.221,0.0,30.0,30.0,1345556.8165620978,1352548.758663627,34.313998,27.225225,0.012,0.013,64.43960000000001,45.640600000000006,29464.08885925621,1272.3321656516523,55.79999999999996,48.63636363636367,159.1117191345337,162.07164021037818,1365013.6401025224,1378089.1540555046,1280.0,1280.0,30.0,30.0,2.241774,2.119222,0.0015639534883712,0.0008397790055244,0.7754519999999999,0.772949,0.0,0.0,0.0,0.0,0.776459,0.772598,0.7794949999999999,0.7719269999999999,59660.909028,100752.47472
174,14.801087541341074,19.89603150280508,0.0,0.0,320.0,320.0,180.0,180.0,0.0,1.508,15.600000000000001,19.5,38722.439161833245,78137.38616104692,23.112063,31.436098200000004,0.05820000000000002,0.034900000000000014,128.97275555555575,114.42847318548388,14517.156618052755,17738.619936349773,544.9042553191488,436.8505263157894,28.386716439801756,19.602230073446105,78743.00682914053,45972.79084453469,320.0,320.0,22.8,24.1,14.976287300000024,47.163449,169.58068774193546,489.29385125,0.5975477,0.4379549999999999,0.0,0.0,0.06367187500000035,0.006640625000000039,0.4714740999999999,0.4321323,0.46189080000000016,0.42503179999999996,59972.738628600004,103204.033296
175,43.97967896036501,16.986376245096086,0.0,0.0,640.0,320.0,360.0,180.0,0.0,2.632,26.0,13.0,270429.9297740436,67736.28049705563,35.826879,10.771267,0.017,0.069,182.42490322580645,35.43627586206899,14161.456625237532,16174.897257830382,269.8000000000002,536.9999999999993,23.018209080154406,42.991226079577416,69166.92002273622,281821.5094784101,320.0,640.0,26.0,30.0,17.918668,75.47643,422.8327954545455,152.10892307692305,0.404236,0.3951869999999999,0.0,0.0,0.01171875,0.0,0.279099,0.3444669999999999,0.5569609999999999,0.4010309999999999,59924.565288,102701.55408
176,164.8733542313472,167.0273615543811,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,30.0,1406440.9448296323,1405611.9900316664,27.3336447,42.167701799999996,0.011,0.013699999999999999,40.36273903225804,61.04495,12761.626400086845,21212.533256068604,49.19999999999997,66.25454545454554,165.25717375581837,160.9011885694821,1408143.6942273942,1360294.2635888744,1280.0,1280.0,30.0,30.0,5.1289533,1.8474614,2.5793230208333338,0.0007678321057768899,0.1229002,0.11948869999999993,0.0,0.0,0.0,0.0,0.12742149999999994,0.1449401,0.12675039999999999,0.13468909999999998,59445.1724895,102093.558528
177,42.031315770574345,49.02186773169661,0.0,0.0,640.0,640.0,360.0,360.0,0.0,0.277,29.0,30.0,255669.16041827,345730.2237397712,31.733754,44.785679,0.013,0.016,70.37809999999999,75.32786666666667,17997.525804403176,3976.2066643364014,95.16129032258064,230.20000000000013,50.99031084114542,45.982754975896576,362575.3653838033,315049.84609224723,640.0,640.0,30.0,30.0,3.753756,4.096636,3.923965517241375,4.552023255813955,0.597092,0.583801,0.0,0.0,0.0,0.0,0.595337,0.592621,0.816498,0.578476,59923.208772,101415.14784
179,80.39637871560781,41.799596384916356,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,1.9352000000000005,27.4,17.200000000000003,594543.3644937179,309659.9409970438,49.1402842,60.302863800000004,0.0238,0.036800000000000006,124.20561333333329,321.3088066666669,6881.626874713453,24290.061402413754,212.88833746898257,363.4966507177036,50.18886438215714,82.97782678567448,373315.7687709726,630122.1650173158,1280.0,960.0,22.8,29.0,86.74593780000001,96.63073179999999,130.35311379420207,78.34972682872684,0.3525456,0.34335319999999997,0.0,0.0,0.012500000000000011,0.0,0.29269419999999996,0.31933,0.3163022,0.29822119999999996,59912.1772452,102455.44684799999
180,75.0721392234387,65.43196897292316,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,0.219,29.0,25.1,551765.5969810374,480148.3098271939,67.7455625,60.9188679,0.023,0.0239,184.63312666666653,166.76565161290333,12943.792552403973,20966.797744115516,220.241258741259,296.25,61.01605343615214,78.35158426269689,477949.55098158924,593385.5940308083,1280.0,960.0,28.2,30.0,41.6037898,31.917575200000005,66.86279602420049,32.504590157312954,0.9090940000000001,0.8540040000000001,0.0,0.0,0.0,0.0,0.8040375999999999,0.9260207,0.9245693,0.8138305,58604.967029700005,102360.82464
181,163.4333323832966,158.1532184922751,0.0,0.0,1280.0,1280.0,720.0,720.0,0.195,0.0,30.0,30.0,1373802.0079308702,1341351.669632228,40.22534,29.5788106,0.014,0.011,63.487506666666704,43.82704666666669,13838.581856923189,20033.613724802704,57.89140271493215,57.2,159.1083827891325,164.49304504964763,1338285.292407755,1386478.6007828186,1280.0,1280.0,31.0,30.0,1.7529776,3.6463967999999998,0.00115630034959726,0.00082053669222278,0.4215452,0.42387379999999997,0.0,0.0,0.0,0.0,0.42189,0.4248198,0.4252262,0.43107639999999997,59612.850171000006,102268.135488
182,70.82326510365021,51.816191513355015,0.0,0.0,960.0,640.0,540.0,360.0,0.0,0.666,29.0,29.6,536132.6749265267,367592.5698128394,52.9693682,42.9475472,0.0224,0.0168,182.02547333333322,67.9910066666667,15008.60364025301,8925.83490034498,225.10967741935488,334.75000000000045,52.77031342752433,73.76092458675714,378763.5456064885,554728.732012745,640.0,960.0,30.0,29.0,31.997443,42.6137994,2.7255385728061485,42.491625499684424,0.4371004,0.5152772,0.0,0.0,0.0,0.0,0.4621768,0.4519137999999999,0.47865879999999994,0.5141422,60336.9897228,103538.22422399999
183,74.39602098950218,67.82080693624322,0.0,0.0,1280.0,1024.0,720.0,576.0,0.0,1.1774000000000002,19.8,16.2,585809.3098012852,549363.206193673,80.16013679999999,58.791128400000005,0.024600000000000004,0.041400000000000006,217.50135555555542,309.1731466666664,9552.49137048959,15083.486949257838,264.49999999999966,336.6105263157893,64.2199950293658,76.81073923688389,513144.81368236104,579222.8597461049,1024.0,1280.0,15.0,20.8,76.46321520000001,66.7354948,73.80140753690755,72.55219707419022,0.3462218,0.3385224,0.0,0.0,0.00390625,0.0,0.5376892,0.29764999999999997,0.3098906,0.3124967999999999,59435.831448,101909.177952
185,160.93483917149166,163.97910091430933,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,30.0,1362964.755119321,1387810.0390321324,25.613053800000003,35.4463852,0.011800000000000001,0.01,39.77299999999998,51.93332666666669,24787.43508864959,5207.265133822413,40.19999999999998,69.8461538461537,164.17715947835268,161.35582618894333,1392311.3273474239,1370403.5755416246,1280.0,1280.0,31.0,29.0,2.419562,0.7044616,0.00115423937951638,0.00075151044607566,0.2727907999999999,0.2705506,0.0,0.0,0.0,0.0,0.2714782,0.2710692,0.2713502,0.2703185999999999,59903.5329396,102224.47151999999
186,78.79493481588518,70.90800174598466,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.712,29.0,20.3,587513.99265413,560166.0068785289,62.3996722,71.8241283,0.022699999999999998,0.03559999999999999,120.74462666666669,232.2215899999998,15548.754317268325,20071.16461383021,168.7314285714286,370.82,69.30889834644411,84.6271248522537,509044.7619152275,647939.3950403822,1280.0,1280.0,23.6,30.0,83.5985635,48.2345704,90.65104456521736,35.165625974025986,0.22873499999999997,0.18275169999999996,0.0,0.0,0.0,0.0,0.25896289999999994,0.1568006999999999,0.19702319999999998,0.20723559999999994,59517.325249199996,102073.36368
188,151.42999540449864,161.22029588998183,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.3,1271525.062501901,1362850.7907034443,36.8633575,26.3324437,0.011,0.012,58.99232999999995,42.25948064516132,5398.685407832242,19202.809573761446,55.80000000000001,36.73999999999999,165.16784549990288,150.5763077367101,1408069.0846623552,1255760.192566827,1280.0,1280.0,30.0,30.0,1.6241922,1.5000261,0.0010296923927056,0.0008344010249841399,0.4251727999999999,0.42127219999999993,0.0,0.0,0.0,0.0,0.4385996999999999,0.4222698999999999,0.4238876,0.4228775999999999,60856.776666,101840.121312
189,162.93518531910865,156.80309410354488,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,1403740.5323657505,1327141.318208153,28.0637028,35.313626000000006,0.011,0.012,43.72236666666663,52.752473333333256,13460.356903874688,3818.0495187565703,37.57999999999999,52.18181818181818,159.80631213445335,163.0226697968011,1360226.0321826127,1403906.4701968688,1280.0,1280.0,30.0,30.0,5.5953196,1.4325444,0.00132918942602522,0.00078896079416958,0.27691639999999995,0.27286979999999994,0.0,0.0,0.0,0.0,0.2717868,0.2933413999999999,0.29178779999999993,0.28307160000000003,59523.0817104,101977.04188799999
190,157.89776691427525,166.00042814185707,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.3,30.0,1324098.058206599,1402977.1497928302,21.1843667,46.747923300000004,0.01,0.013,31.26339333333336,72.52104666666665,25681.026715600256,2019.7071042240013,47.23404255319154,30.000000000000036,164.65017090866425,158.07006408965498,1372321.7672983874,1328159.4727508805,1280.0,1280.0,31.0,29.0,8.278887699999999,0.9006428999999999,4.612517533856023,0.00066914893616993,0.12236329999999997,0.12173119999999993,0.0,0.0,0.0,0.0,0.12243329999999994,0.12137619999999992,0.1230516,0.12292029999999993,59390.309134799994,101714.605728
191,44.296508992795836,63.92394996444954,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,1.977,27.0,21.5,287842.16972070705,488077.2918922204,60.5581141,67.6573691,0.0247,0.026,177.3782457402812,203.86955000000015,13220.048870228467,21821.961517516644,381.2013888888888,366.36571428571443,67.83717436644949,44.91238685564481,494464.42312168784,311584.99582320865,1280.0,960.0,27.200000000000003,29.0,130.68491909999995,50.635896,86.95759507806547,63.90202820512822,0.19817349999999997,0.17470119999999997,0.0,0.0,0.0,0.0,0.23800049999999998,0.18268759999999992,0.1569142,0.24026009999999992,59660.977912199996,101710.00363199999
192,158.18289149284092,166.20073983305983,3.0,1.0,1280.0,1280.0,720.0,720.0,0.298,0.0,29.0,30.0,1337392.7680103974,1394903.673595089,23.8504924,25.1231218,0.01,0.01,47.585320000000046,38.197864285714275,17887.171545003304,12220.009498343594,32.76000000000001,50.0,164.25282736579277,155.33545780687487,1392840.2724298243,1297630.7596331697,1280.0,1280.0,29.2,29.0,0.921069,1.4145902000000001,0.0011549013320897,0.00084344192874444,0.27342819999999995,0.2722014,0.0,0.0,0.0,0.0,0.27231099999999997,0.2740634,0.27316859999999993,0.271896,59752.3161564,101607.56208
193,36.12068903761592,55.174606567739595,0.0,0.0,480.0,960.0,270.0,540.0,0.0,1.363,29.1,13.0,194852.77460692998,392899.6054874152,46.06611380000001,62.4445768,0.0159,0.042600000000000006,83.23239483870977,302.75930777126104,6846.07281764115,21075.055013938214,72.90527950310585,309.3970588235293,64.12277711008245,37.978358616629265,438704.44195060706,195517.86466288584,960.0,480.0,22.8,29.0,112.06862390000005,7.491256999999999,102.63393209340596,19.07912499999999,0.47445969999999993,0.42517999999999995,0.0,0.0,0.00390625,0.0,0.5829149,0.4316585999999999,0.4774701,0.4416565999999999,60500.2540527,102069.693312
194,159.92115501644574,121.25488886902066,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.392,29.0,28.2,1343232.0496328734,1021789.1819316708,41.8865476,26.1638808,0.011,0.0128,67.56706021505374,51.001267126436744,13807.360976067783,6252.4847997795005,50.59428571428565,52.159999999999954,154.227775402879,157.09242790478916,1306952.1055421522,1322970.3298424538,1280.0,1280.0,30.0,29.0,4.6041414000000005,1.9925092,0.00130513513513636,0.00075261423864804,0.7782711999999999,0.775455,0.0,0.0,0.0,0.0,0.7733918,0.7694486,0.7897798,0.7782011999999999,61144.669933200006,102224.54054399999
195,161.3374154111068,164.08633175484402,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.215,29.4,29.4,1354652.0624661087,1398390.9685931643,28.022569800000003,53.980706000000005,0.013600000000000001,0.016,45.4565451612903,88.05189999999996,26449.76919726793,11514.53362696906,54.0,75.94797919167671,163.5366799756803,164.96586902127174,1370308.407063392,1415507.0554253052,1280.0,1280.0,30.0,30.0,7.1743432,2.8201978,4.229474401056406,0.00161687209955324,0.127725,0.12153019999999994,0.0,0.0,0.0,0.0,0.12822579999999995,0.1250763999999999,0.1294222,0.13712760000000002,60505.9829514,101358.925728
196,163.7865797188401,165.05986819809178,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.206,29.0,29.0,1376804.8897598537,1408709.8236852635,29.6704386,38.934792,0.013,0.012,46.88776666666672,60.25942666666661,16277.841119628303,24992.414058705537,67.40000000000006,55.0,165.2026773431482,162.19341327442328,1397524.5330533024,1373323.4731509392,1280.0,1280.0,30.0,30.0,6.812289,1.2342247999999998,0.00118207255383776,0.0008125171163915999,0.5755428,0.5780057999999999,0.0,0.0,0.0,0.0,0.5907502,0.5837771999999999,0.5755494,0.5810298,61055.447607,101734.083936
197,160.40958319464121,163.5289263847229,0.0,0.0,1280.0,1280.0,720.0,720.0,0.224,0.0,29.0,30.0,1352715.1833624293,1396799.379956033,23.0301286,26.0446074,0.0126,0.01,43.24699333333334,40.78744,18697.819120927386,1860.1317066435818,59.95999999999997,70.00000000000018,162.23834085463133,163.12593866185964,1393306.6964923867,1376497.1707949878,1280.0,1280.0,30.0,30.0,1.434009,4.372607,0.0012402528104439002,0.00072497099992238,0.7716404,0.7690397999999999,0.0,0.0,0.0,0.0,0.7721616,0.7691098,0.772424,0.7698851999999999,60941.8705266,102025.20278400001
198,165.86614816874828,157.91807128084082,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,1404938.805124428,1357968.9518541917,28.0377484,46.1260958,0.011699999999999999,0.014,42.65788666666667,68.58267000000002,18646.32963382149,16929.579999085447,43.43714285714294,57.13999999999998,159.91915811846587,166.27305554039236,1342610.7539333126,1408219.4533063646,1280.0,1280.0,30.0,30.0,5.869371,0.7728738999999999,2.823743280106454,0.00079292256961415,0.2728061,0.271729,0.0,0.0,0.0,0.0,0.2749247999999999,0.2770752999999999,0.2751115999999999,0.27879180000000003,60856.8207219,101512.54991999999
199,152.281919483878,167.18077859214742,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.3,29.0,1282930.8660089693,1431744.1770144769,30.3468192,40.9471639,0.015,0.015,49.430516666666705,61.93202666666667,18017.77178319968,16171.07185358042,58.97333333333339,75.325,161.14936121707942,156.23283411199446,1389420.5720953804,1315640.5888882156,1280.0,1280.0,30.0,30.0,7.5137325,0.66396,4.739481046851193,0.00099772129186608,0.4304195999999999,0.4238873999999999,0.0,0.0,0.0,0.0,0.4293049,0.42342199999999997,0.4311938999999999,0.43119349999999995,60908.6996091,101627.524752
200,49.61350008005073,44.178404830261826,0.0,0.0,640.0,960.0,360.0,540.0,0.0,1.173,29.0,17.0,358135.14243363537,319250.23929135187,48.2776154,65.4833024,0.016,0.04180000000000001,90.29913333333336,246.56648805704037,11049.982696845142,15530.174506984014,196.0,370.39843137254906,35.390978860932165,52.02102327708919,259799.28812279613,370908.6050566559,960.0,640.0,13.2,29.2,152.5514104,7.8649554,236.38972048064105,30.393317132867132,0.46803859999999997,0.4569308,0.0,0.0,0.0,0.0,0.4715786,0.43660599999999994,0.5633638,0.4481538,60685.6676958,101816.335584
201,83.97146623317421,33.591900081950556,0.0,0.0,960.0,960.0,540.0,540.0,0.0,0.0,27.4,16.2,627958.6181514327,234982.57958653782,51.507738800000006,55.986808,0.0218,0.035,115.92862666666682,174.4279290322581,8437.268373109764,14355.669428266925,121.5955555555556,245.95999999999998,48.42770242099903,81.01245125516375,338147.0397048142,627229.6925559284,960.0,960.0,20.6,30.0,78.4999982,62.4795364,45.22778279569886,39.455174782784404,0.649646,0.6102814,0.0,0.0,0.010937500000000003,0.0,0.7394528,0.6019100000000001,0.7499574,0.5956114,60604.505262000006,101841.649344
202,37.98688086745863,10.894304039573864,0.0,0.0,960.0,640.0,540.0,360.0,0.0,3.554,19.6,5.6000000000000005,249101.60943548844,75501.23014386297,51.46446099999999,49.1215732,0.026,0.08070000000000001,188.83070666666646,202.20311282051279,18863.983162979064,6705.187296730631,308.5904550499445,627.0714285714283,15.255819007079062,37.323986087289526,96978.45598281235,253734.18230119778,640.0,960.0,4.0,18.900000000000002,54.97654219999999,82.5414953,551.3461877551017,196.1490368902439,0.3829726999999999,0.37030969999999996,0.0,0.0,0.01171875,0.0,0.44556919999999994,0.3000352,0.5433474999999999,0.36178309999999997,60478.8276708,101839.06416
203,155.9955617679304,152.24848486431068,12.0,13.0,1280.0,1280.0,720.0,720.0,1.0,0.86,26.6,29.0,1322064.4931408379,1284608.787742061,71.0724742,65.1768168,0.0268,0.028600000000000004,130.80298666666656,132.77506198156684,15811.828226878244,17973.63016185954,218.66666666666663,234.36638655462178,153.27306940315952,159.344772955888,1289100.4324397272,1361810.4846243632,1280.0,1280.0,30.0,30.0,48.353242800000004,35.4673348,28.532195153629942,15.184050815502019,0.44768099999999994,0.4285342,0.0,0.0,0.0,0.0,0.4475313999999999,0.4284485999999999,0.44768040000000003,0.427591,60943.8524688,101805.58224
204,144.6000458230573,162.20680061892085,2.0,7.0,1280.0,1280.0,720.0,720.0,0.483,0.443,27.2,29.0,1221544.5416213176,1397165.2215624787,65.2814144,76.011602,0.028,0.026,145.9539561866126,127.99672333333338,14892.59498983086,22930.291117011682,270.57035647279554,209.14000000000004,161.13060099215755,155.16237756321073,1375207.454802206,1286999.8515317182,1280.0,1280.0,30.0,29.0,35.113829900000006,42.47646290000001,11.426214629164573,17.82374568195567,0.1399306999999999,0.1278121,0.0,0.0,0.0,0.02734375,0.1402894,0.1279375,0.13813799999999993,0.1319428,60978.2846463,101979.94080000001
205,53.308510420598395,38.27292094053001,0.0,0.0,1280.0,1280.0,720.0,720.0,2.107,2.8655999999999997,10.400000000000002,10.0,421504.0797307242,300891.2403446866,71.5772217,55.6505197,0.047,0.0559,346.8831639999999,241.460481092437,4040.476115517059,20075.639037677825,399.36,360.83289124668414,51.005242945681125,60.27139656586718,372505.3817001372,468069.9766172684,1280.0,1280.0,11.0,14.3,128.39103029999998,118.3217157,172.12774324382386,212.60577418181808,0.3806917,0.30820349999999996,0.0,0.0,0.010937499999999989,0.0,0.3425627,0.29094089999999995,0.3831010999999999,0.3384823999999999,60899.782015799996,101239.06224
206,73.00203946407589,38.98946784327831,0.0,0.0,960.0,640.0,540.0,360.0,1.3345,1.214,22.0,27.0,555936.4664523633,247762.6499045185,40.18759899999999,64.87878599999999,0.034,0.018,196.74507142857144,314.2575882352942,9376.455420027232,11588.869518955951,307.5510204081632,426.19047619047615,43.003648533430365,75.95981339790107,282791.0813359487,555490.1174939348,640.0,960.0,30.0,18.0,12.3806195,108.663904,50.63235465116279,98.40782758620674,0.8414074999999999,0.8525699999999999,0.052734375,0.0,0.0078125,0.01171875,0.787018,0.939346,0.8433765,0.825317,59532.399864,99124.03104
